@RELATION FUSION_WITH_STATS

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE lbp_energy NUMERIC
@ATTRIBUTE lbp_entropy NUMERIC
@ATTRIBUTE lbp_mean NUMERIC
@ATTRIBUTE lbp_std NUMERIC
@ATTRIBUTE lcp_mean NUMERIC
@ATTRIBUTE lcp_std NUMERIC
@ATTRIBUTE lcp_energy NUMERIC
@ATTRIBUTE lcp_entropy NUMERIC
@ATTRIBUTE shape_area NUMERIC
@ATTRIBUTE shape_perimeter NUMERIC
@ATTRIBUTE shape_circularity NUMERIC
@ATTRIBUTE shape_aspect_ratio NUMERIC
@ATTRIBUTE hog_mean NUMERIC
@ATTRIBUTE hog_std NUMERIC
@ATTRIBUTE hog_skew NUMERIC
@ATTRIBUTE hog_kurtosis NUMERIC
@ATTRIBUTE phog_L0_mean NUMERIC
@ATTRIBUTE phog_L1_mean NUMERIC
@ATTRIBUTE phog_L1_std NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE stat_skew NUMERIC
@ATTRIBUTE stat_kurtosis NUMERIC
@ATTRIBUTE stat_mean NUMERIC
@ATTRIBUTE stat_std NUMERIC
@ATTRIBUTE fft_mean NUMERIC
@ATTRIBUTE fft_std NUMERIC
@ATTRIBUTE fft_max NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.122781,0.589970,0.350345,0.093157,0.888926,0.024474,0.065152,0.927532,0.176994,0.971971,0.584610,0.291820,0.161175,0.677872,0.651936,0.299629,0.315519,0.387500,0.942919,0.642906,0.026782,0.000582,0.942919,0.939191,0.051119,0.000000,0.281032,1.000000,0.360879,0.218271,0.232218,0.240934,0.213738,0.280335,0.241632,0.251743,0.301604,0.242329,0.239540,0.268480,0.292887,0.212343,0.211297,0.192312,0.144351,0.139470,0.088563,0.039804,0.024310,0.006202,0.000000,0.001281,0.000000,0.000000,0.000000,0.000000,0.000000,0.252758,0.094818,0.084264,0.721951,0.029018,0.001483,0.453100,0.384217,0.943874,0.932030,0.974421,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.146153,0.683656,0.266426,0.049999,0.847916,0.011435,0.045307,0.952235,0.122830,0.948232,0.685332,0.292759,0.192128,0.768576,0.718314,0.372533,0.224892,0.340659,0.941243,0.645605,0.039190,0.002797,0.941243,0.939828,0.219603,0.000000,0.008621,0.652094,1.000000,0.645936,0.451355,0.457512,0.532635,0.546182,0.569581,0.584360,0.539409,0.571429,0.531404,0.479680,0.496305,0.491379,0.388547,0.262353,0.236453,0.198276,0.192118,0.140589,0.075641,0.052575,0.029566,0.013573,0.000000,0.000000,0.000000,0.000000,0.000000,0.487457,0.467532,0.327632,0.742091,0.029722,0.002013,0.502704,0.359484,0.943245,0.934856,0.977777,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.131590,0.634724,0.302653,0.077609,0.692277,0.019520,0.046614,0.952346,0.130487,0.965849,0.639497,0.285457,0.173719,0.735700,0.550178,0.651380,0.056341,0.333333,0.957649,0.618455,0.033062,0.002048,0.957649,0.948383,0.078478,0.012628,0.348767,0.850872,0.804570,0.880938,0.939266,0.995189,0.995189,1.000000,0.801563,0.614552,0.440770,0.383644,0.240529,0.181600,0.108839,0.083584,0.079976,0.040164,0.021046,0.006013,0.005412,0.007226,0.006655,0.006418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.474767,0.975174,0.482234,0.398762,0.044796,0.004331,0.349523,0.237284,0.944065,0.910743,0.966034,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.149568,0.667222,0.285513,0.093512,0.749117,0.024750,0.055888,0.934455,0.152404,0.967332,0.667705,0.306389,0.194109,0.751254,0.383580,0.261994,0.242807,0.620000,0.924041,0.672424,0.043158,0.001277,0.924041,0.935533,0.128093,0.000442,0.060486,0.222075,1.000000,0.885651,0.760265,0.927152,0.508609,0.400883,0.329801,0.294040,0.381015,0.315232,0.258720,0.225166,0.193377,0.103311,0.129360,0.090702,0.044592,0.049890,0.027373,0.017508,0.006840,0.002618,0.004103,0.001622,0.000000,0.000000,0.000000,0.000000,0.000000,0.334327,0.566886,0.242871,0.558301,0.055852,0.003951,0.381625,0.280509,0.945170,0.911384,0.968873,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.196011,0.798752,0.194067,0.016986,0.891069,0.003430,0.034785,0.967506,0.103474,0.934922,0.794582,0.342882,0.260474,0.828571,0.872441,0.277177,0.493415,0.333333,0.914275,0.686974,0.049520,0.002463,0.914275,0.909555,0.107835,0.095890,0.706849,1.000000,0.901370,0.608219,0.448402,0.336073,0.320548,0.449315,0.365297,0.336073,0.377169,0.382648,0.426484,0.640183,0.750685,0.633790,0.836530,0.800375,0.877626,0.782648,0.591781,0.544317,0.522513,0.505748,0.548824,0.454622,0.345831,0.238568,0.203599,0.102490,0.000000,0.745725,0.477375,0.604603,0.882570,0.011342,0.001344,0.648819,0.490724,0.948525,0.956433,0.986022,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.143736,0.708644,0.220031,0.015806,0.901244,0.003214,0.028959,0.974193,0.077715,0.928716,0.707255,0.271456,0.188123,0.805335,0.804347,0.319918,0.341472,0.319588,0.930174,0.663043,0.034566,0.001358,0.930174,0.921510,0.087577,0.032051,0.400183,1.000000,0.729854,0.630952,0.593407,0.527473,0.392857,0.534799,0.567766,0.445971,0.645604,0.669414,0.808608,0.652015,0.707875,0.525641,0.792125,0.620929,0.630037,0.694139,0.724359,0.674562,0.562459,0.367050,0.276584,0.193451,0.047021,0.000000,0.000000,0.000000,0.000000,0.751065,0.514866,0.621767,0.794431,0.014365,0.001401,0.617710,0.441994,0.941139,0.962763,0.984434,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.157672,0.707850,0.252098,0.082855,0.808593,0.021110,0.051157,0.946709,0.145382,0.960077,0.711923,0.314788,0.213517,0.777037,0.527405,0.372999,0.164710,0.392405,0.946575,0.636960,0.039368,0.001960,0.946575,0.931413,0.066736,0.000838,0.055300,1.000000,0.555509,0.496858,0.487641,0.403854,0.490574,0.488898,0.427734,0.373691,0.351487,0.304147,0.253875,0.235023,0.179305,0.135735,0.131546,0.115320,0.093004,0.101801,0.094261,0.056383,0.018081,0.021859,0.009084,0.002309,0.000000,0.000000,0.000000,0.000000,0.000000,0.314498,0.301547,0.161110,0.685114,0.047307,0.003208,0.412308,0.334392,0.949173,0.928813,0.971372,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.094031,0.519874,0.390406,0.091529,0.921280,0.023933,0.070085,0.920530,0.178830,0.976245,0.515407,0.244968,0.119480,0.643133,0.590619,0.249837,0.411135,0.500000,0.958086,0.617709,0.028160,0.002304,0.958086,0.952127,0.123177,0.000000,0.401773,1.000000,0.391064,0.331979,0.244092,0.196455,0.218981,0.267725,0.280650,0.194239,0.207533,0.192024,0.275849,0.334934,0.343058,0.277696,0.212334,0.179757,0.162112,0.130355,0.068316,0.075437,0.044545,0.024961,0.015443,0.009497,0.002370,0.001286,0.003503,0.000000,0.000000,0.270861,0.122502,0.098647,0.744936,0.031007,0.001552,0.453481,0.399900,0.937396,0.924471,0.974448,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.111980,0.600832,0.308147,0.039686,0.883351,0.008785,0.039687,0.954144,0.108732,0.924632,0.596724,0.241676,0.139497,0.725810,0.779540,0.362843,0.257270,0.329787,0.909990,0.693213,0.050807,0.003347,0.909990,0.911164,0.297984,0.000703,0.003514,0.246662,0.640899,0.744905,0.732256,0.628953,0.622628,0.547435,0.430077,0.394238,0.456079,0.541110,0.624034,0.720309,1.000000,0.723120,0.664793,0.434536,0.401968,0.331694,0.276177,0.214493,0.083992,0.069168,0.042450,0.012909,0.012028,0.000000,0.000000,0.000000,0.000000,0.563886,0.590737,0.432782,0.712643,0.018823,0.001599,0.568589,0.359104,0.940808,0.940630,0.981757,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.156122,0.706838,0.253228,0.080885,0.806499,0.020494,0.048954,0.948827,0.137666,0.961990,0.710097,0.309317,0.209698,0.778449,0.543943,0.318901,0.232397,0.387500,0.949068,0.632859,0.036397,0.002636,0.949068,0.931254,0.068210,0.000000,0.060463,1.000000,0.605918,0.478559,0.505146,0.448113,0.489708,0.478130,0.456690,0.394511,0.358062,0.300172,0.246569,0.239708,0.194254,0.165523,0.119211,0.131927,0.114065,0.078902,0.072470,0.058744,0.025626,0.014747,0.003985,0.003939,0.000000,0.000000,0.000000,0.000000,0.000000,0.323181,0.322976,0.171311,0.681777,0.046594,0.003132,0.410692,0.330393,0.947055,0.938837,0.971245,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.177276,0.775400,0.187651,0.004676,0.883243,0.000908,0.020646,0.981008,0.052726,0.902432,0.782576,0.305161,0.233048,0.846975,0.859925,0.316706,0.372509,0.298077,0.947679,0.635149,0.026695,0.000318,0.947679,0.951894,0.092572,0.000000,0.314524,0.333950,0.373728,0.508788,0.425532,0.462535,0.370028,0.489362,0.433858,0.334875,0.552266,0.485661,0.591119,0.829787,0.738205,0.674376,1.000000,0.737718,0.680851,0.705828,0.549491,0.644743,0.711508,0.581409,0.518679,0.501293,0.378018,0.344765,0.118476,0.252128,0.000000,0.708448,0.356258,0.527044,0.924652,0.009776,0.001962,0.718735,0.450706,0.947945,0.943188,0.989329,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.114750,0.568303,0.364304,0.115220,0.899853,0.032372,0.064884,0.926419,0.176125,0.966577,0.565061,0.275999,0.147403,0.670954,0.520311,0.500918,0.090099,0.378049,0.932611,0.659261,0.042532,0.002477,0.932611,0.936721,0.103828,0.000298,0.233333,1.000000,0.440179,0.240774,0.215476,0.211310,0.238690,0.194643,0.226488,0.233929,0.255357,0.206845,0.147917,0.128869,0.123810,0.112500,0.112500,0.090359,0.104464,0.120238,0.106250,0.070813,0.039524,0.028235,0.016595,0.007107,0.000000,0.000000,0.000000,0.000000,0.000000,0.207893,0.078025,0.060923,0.675163,0.045824,0.002476,0.413944,0.393145,0.938000,0.945344,0.971500,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.153532,0.683349,0.278910,0.079244,0.781298,0.019995,0.044768,0.953633,0.126887,0.949688,0.688894,0.319572,0.208686,0.755408,0.616059,0.401432,0.166107,0.356322,0.934113,0.656914,0.035114,0.000908,0.934113,0.936122,0.065714,0.000479,0.045955,0.586884,1.000000,0.812350,0.686932,0.490665,0.566778,0.518430,0.511728,0.407851,0.382001,0.305409,0.312111,0.263284,0.233605,0.175682,0.153183,0.128864,0.079943,0.060795,0.048348,0.040266,0.024369,0.011353,0.009639,0.001759,0.001024,0.001667,0.000000,0.000000,0.000000,0.367013,0.480569,0.239401,0.638093,0.050178,0.003473,0.401788,0.309020,0.945530,0.937306,0.970537,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.151441,0.701622,0.228569,0.056306,0.711058,0.013243,0.026744,0.977355,0.073377,0.920588,0.705661,0.288632,0.196607,0.801081,0.183769,0.211413,0.178648,0.317045,0.942694,0.643270,0.045892,0.003229,0.942694,0.945803,0.106502,0.000000,0.000000,0.000000,0.060996,0.335199,0.494684,0.837157,0.815333,0.937325,0.823727,1.000000,0.925574,0.679910,0.402350,0.404029,0.340795,0.242865,0.243984,0.191418,0.130946,0.099608,0.085059,0.051106,0.029726,0.022562,0.034670,0.016447,0.000000,0.000000,0.000000,0.000000,0.000000,0.438101,0.778393,0.381858,0.526869,0.050149,0.004399,0.510470,0.262386,0.944446,0.914779,0.978273,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.122976,0.655662,0.252760,0.071416,0.755021,0.017634,0.037120,0.964150,0.101625,0.933866,0.658855,0.252550,0.163100,0.776220,0.248565,0.292537,0.126202,0.428153,0.979685,0.579186,0.012189,0.000709,0.979685,0.971077,0.050331,0.000000,0.000000,0.005435,0.026680,0.323123,0.708498,0.910573,0.972826,1.000000,0.764328,0.639328,0.529150,0.409091,0.326087,0.316700,0.314229,0.190711,0.222332,0.127003,0.122530,0.073617,0.051877,0.054028,0.010936,0.007031,0.002296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380522,0.689243,0.310338,0.513755,0.053386,0.003927,0.478303,0.257466,0.942330,0.906269,0.976170,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.269814,0.754545,0.251906,0.073822,0.338882,0.018374,0.037049,0.967693,0.107948,0.947536,0.750909,0.395119,0.280559,0.788294,0.190231,0.286091,0.100986,0.434267,0.984440,0.570235,0.010328,0.001149,0.984440,0.973459,0.067261,0.011786,0.058477,0.252493,0.380326,0.765639,0.881686,1.000000,0.748413,0.675884,0.626473,0.541704,0.465549,0.350408,0.181777,0.159112,0.109701,0.055757,0.043064,0.027067,0.016319,0.009973,0.006800,0.000000,0.000000,0.000000,0.000000,0.004996,0.018427,0.151576,0.019352,0.000000,0.000000,0.344703,0.634494,0.269586,0.493503,0.078767,0.012287,0.384712,0.244731,0.946601,0.925427,0.969134,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.183487,0.806134,0.157444,0.068547,0.479279,0.016887,0.062871,0.926302,0.160329,0.987371,0.800755,0.304773,0.239676,0.862105,0.216755,0.312544,0.096413,0.315897,0.935698,0.654425,0.040422,0.002657,0.935698,0.927527,0.084420,0.000000,0.000000,0.000000,0.015818,0.185368,0.599604,1.000000,0.926841,0.903608,0.975284,0.860603,0.685121,0.497281,0.390509,0.299555,0.240732,0.199209,0.147306,0.076039,0.047454,0.021256,0.008898,0.011880,0.006018,0.004689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380736,0.818781,0.353598,0.404946,0.048954,0.004182,0.468414,0.215610,0.949497,0.897223,0.975495,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005461,0.010893,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,0.015915,0.003492,0.000000,0.000000,0.000000,0.000000,0.000000,NORMAL
0.154529,0.640950,0.347620,0.172093,0.827360,0.056284,0.076523,0.895803,0.243368,1.000000,0.641648,0.334934,0.203155,0.688381,0.365234,0.311397,0.163656,0.596154,0.968442,0.599654,0.020516,0.001865,0.968442,0.962562,0.084137,0.882319,1.000000,0.577444,0.284684,0.205076,0.187194,0.144217,0.139025,0.146813,0.164407,0.151428,0.129218,0.110470,0.090280,0.076435,0.096048,0.083934,0.063455,0.061883,0.062013,0.036343,0.021344,0.009705,0.002873,0.002052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199822,0.307650,0.106068,0.525373,0.064572,0.004051,0.254931,0.349462,0.945222,0.945196,0.955837,NORMAL
