@RELATION WAVELET_ALL_BANDS_COMBINED

@ATTRIBUTE LL_glcm_contrast NUMERIC
@ATTRIBUTE LL_glcm_dissimilarity NUMERIC
@ATTRIBUTE LL_glcm_homogeneity NUMERIC
@ATTRIBUTE LL_glcm_energy NUMERIC
@ATTRIBUTE LL_glcm_correlation NUMERIC
@ATTRIBUTE LL_glcm_ASM NUMERIC
@ATTRIBUTE LH_glcm_contrast NUMERIC
@ATTRIBUTE LH_glcm_dissimilarity NUMERIC
@ATTRIBUTE LH_glcm_homogeneity NUMERIC
@ATTRIBUTE LH_glcm_energy NUMERIC
@ATTRIBUTE LH_glcm_correlation NUMERIC
@ATTRIBUTE LH_glcm_ASM NUMERIC
@ATTRIBUTE HL_glcm_contrast NUMERIC
@ATTRIBUTE HL_glcm_dissimilarity NUMERIC
@ATTRIBUTE HL_glcm_homogeneity NUMERIC
@ATTRIBUTE HL_glcm_energy NUMERIC
@ATTRIBUTE HL_glcm_correlation NUMERIC
@ATTRIBUTE HL_glcm_ASM NUMERIC
@ATTRIBUTE HH_glcm_contrast NUMERIC
@ATTRIBUTE HH_glcm_dissimilarity NUMERIC
@ATTRIBUTE HH_glcm_homogeneity NUMERIC
@ATTRIBUTE HH_glcm_energy NUMERIC
@ATTRIBUTE HH_glcm_correlation NUMERIC
@ATTRIBUTE HH_glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.363665,0.557323,0.278531,0.055759,0.793724,0.009545,0.423070,0.590806,0.263648,0.161691,0.324259,0.064854,0.353082,0.540576,0.277199,0.147167,0.315060,0.050777,0.457672,0.608590,0.227917,0.117383,0.063802,0.044073,TUMORLU
0.689745,0.230330,0.910736,0.764884,0.864343,0.607083,0.114204,0.083792,0.941780,0.943064,0.300313,0.904703,0.125956,0.081716,0.945663,0.945844,0.231700,0.906506,0.210028,0.089463,0.965846,0.971035,0.081431,0.951134,TUMORLU
0.237611,0.441800,0.375947,0.107750,0.891348,0.023386,0.424730,0.613138,0.226193,0.115966,0.321980,0.042612,0.447016,0.567026,0.299610,0.182046,0.277476,0.067684,0.288239,0.428506,0.408106,0.290634,0.073655,0.144784,TUMORLU
0.704090,0.258645,0.891488,0.729874,0.855822,0.556878,0.178237,0.117174,0.928038,0.931850,0.300897,0.886493,0.139037,0.088453,0.942060,0.940806,0.205106,0.898039,0.226188,0.097826,0.961718,0.967361,0.095969,0.945021,TUMORLU
0.201750,0.414351,0.380543,0.104750,0.858476,0.022489,0.428726,0.596903,0.256969,0.143093,0.254806,0.055611,0.675978,0.750011,0.152727,0.068583,0.236234,0.019502,0.298456,0.448752,0.372154,0.244323,0.043049,0.113690,TUMORLU
0.607073,0.228225,0.900870,0.792377,0.848379,0.648020,0.189302,0.122735,0.927720,0.933234,0.308867,0.888735,0.110586,0.078024,0.944179,0.942946,0.204716,0.901618,0.242792,0.105379,0.959495,0.966009,0.094283,0.942777,TUMORLU
0.336200,0.565512,0.245453,0.038827,0.813918,0.006127,0.452287,0.611512,0.255948,0.166004,0.244713,0.067438,0.211513,0.410551,0.372651,0.223198,0.193503,0.089995,0.192918,0.397694,0.360676,0.202718,0.060329,0.088356,TUMORLU
0.207727,0.082951,0.962888,0.949125,0.763917,0.906753,0.075516,0.049147,0.970233,0.972239,0.316259,0.952948,0.061860,0.041341,0.970523,0.970004,0.229211,0.947647,0.102070,0.046087,0.980441,0.983712,0.112751,0.972375,TUMORLU
0.250022,0.470724,0.305681,0.049768,0.915945,0.008258,0.525028,0.742163,0.089631,0.035082,0.313121,0.010778,0.171758,0.368947,0.396901,0.207392,0.278966,0.081104,0.225824,0.428502,0.321797,0.168135,0.070072,0.069158,TUMORLU
0.575251,0.214773,0.906930,0.817617,0.834864,0.686768,0.148000,0.103792,0.932682,0.936276,0.304475,0.893643,0.122501,0.084268,0.941584,0.940903,0.242133,0.898184,0.231940,0.103529,0.957275,0.963239,0.068499,0.938184,TUMORLU
0.167792,0.374648,0.401322,0.072620,0.957267,0.013480,0.258009,0.438274,0.359642,0.219981,0.209093,0.097315,0.319732,0.534066,0.248838,0.115852,0.316879,0.037174,0.087857,0.262382,0.500285,0.307698,0.055264,0.156962,TUMORLU
0.550596,0.206725,0.907954,0.797215,0.850064,0.655359,0.149708,0.104719,0.931775,0.932562,0.321088,0.887627,0.105916,0.077253,0.943261,0.940537,0.229731,0.897574,0.288472,0.112028,0.962415,0.967937,0.108822,0.945978,TUMORLU
0.294673,0.445231,0.405329,0.174074,0.875250,0.047920,0.374008,0.501648,0.357358,0.229365,0.255889,0.102939,0.133829,0.256702,0.580257,0.367426,0.261296,0.188912,0.137745,0.242927,0.606661,0.468261,0.079277,0.292097,TUMORLU
0.470847,0.161793,0.933192,0.895493,0.749478,0.813373,0.096129,0.074269,0.946674,0.946988,0.298475,0.911115,0.089897,0.065730,0.950840,0.948754,0.208304,0.911404,0.211908,0.090397,0.965227,0.970325,0.127900,0.949951,TUMORLU
0.404674,0.594661,0.234494,0.041384,0.781549,0.006535,0.417584,0.405770,0.449329,0.271974,0.041117,0.130529,0.192936,0.358986,0.435587,0.266082,0.246056,0.116140,0.156200,0.356201,0.400906,0.223694,0.065590,0.100812,TUMORLU
0.275048,0.099512,0.957040,0.938087,0.711974,0.887122,0.066815,0.046349,0.971198,0.972030,0.258020,0.952600,0.066874,0.042260,0.973303,0.972980,0.201345,0.952781,0.108211,0.045416,0.982892,0.985409,0.126740,0.975236,TUMORLU
0.453036,0.652642,0.177886,0.017112,0.741991,0.002384,0.589934,0.502185,0.377933,0.220476,0.026364,0.097995,0.426725,0.640625,0.159061,0.074139,0.225878,0.021392,0.679701,0.791285,0.093330,0.041161,0.038815,0.013228,TUMORLU
0.341231,0.124079,0.947171,0.917062,0.775441,0.850320,0.116844,0.074547,0.956315,0.958229,0.298589,0.929625,0.062188,0.047243,0.965500,0.965619,0.226999,0.940112,0.176468,0.071149,0.975104,0.979178,0.067214,0.964751,TUMORLU
0.405011,0.579774,0.267652,0.044636,0.809354,0.007181,0.571215,0.629744,0.274078,0.187829,0.164110,0.078750,0.198607,0.356854,0.457751,0.282410,0.269801,0.126750,0.293011,0.432951,0.390072,0.253998,0.073094,0.119937,TUMORLU
0.383473,0.127458,0.952173,0.932219,0.697381,0.876773,0.052842,0.042770,0.970358,0.971900,0.259009,0.952383,0.084864,0.053942,0.966118,0.966090,0.210598,0.940927,0.159220,0.061670,0.980358,0.983925,0.084282,0.972734,TUMORLU
0.319563,0.537757,0.269131,0.080153,0.865001,0.015540,0.631018,0.737749,0.169807,0.114298,0.177908,0.041993,0.361654,0.545862,0.269488,0.163218,0.146887,0.058312,0.107874,0.282436,0.486195,0.294354,0.056051,0.147384,TUMORLU
0.645254,0.240425,0.899697,0.701581,0.890469,0.517873,0.231126,0.138514,0.928419,0.936273,0.310618,0.893654,0.102147,0.076221,0.940114,0.937047,0.195742,0.891727,0.234110,0.102806,0.958334,0.964730,0.074425,0.940655,TUMORLU
0.317442,0.470086,0.385347,0.133894,0.874869,0.032103,0.521704,0.565913,0.350394,0.238552,0.175973,0.108700,0.277312,0.424133,0.400973,0.219381,0.281780,0.087859,0.125041,0.268592,0.531587,0.341230,0.054607,0.182166,TUMORLU
0.400477,0.153652,0.931684,0.900914,0.748715,0.822582,0.119324,0.080245,0.950880,0.954144,0.300259,0.922883,0.081778,0.058356,0.959009,0.959086,0.226455,0.928938,0.184882,0.078263,0.969513,0.974288,0.105724,0.956563,TUMORLU
0.306273,0.435164,0.443571,0.210766,0.875851,0.064765,0.545600,0.478437,0.449190,0.297757,0.068996,0.148377,0.131847,0.268481,0.555691,0.345801,0.258529,0.172072,0.205429,0.309068,0.539728,0.399752,0.057530,0.229967,TUMORLU
0.360997,0.124526,0.951078,0.921297,0.763242,0.857671,0.072059,0.051286,0.966853,0.968930,0.275311,0.947419,0.087528,0.052226,0.968193,0.968522,0.174409,0.945099,0.107170,0.048841,0.979366,0.981935,0.107198,0.969383,TUMORLU
0.166784,0.375340,0.403559,0.093714,0.936802,0.019338,0.393372,0.600615,0.213467,0.104647,0.323362,0.037747,0.070195,0.220429,0.572833,0.360961,0.265275,0.183714,0.097182,0.280270,0.476749,0.282247,0.071363,0.138899,TUMORLU
0.789389,0.291663,0.875688,0.716287,0.839715,0.537974,0.244114,0.153855,0.911208,0.919589,0.311719,0.866796,0.111709,0.083485,0.936785,0.935674,0.181284,0.889446,0.248874,0.110941,0.954234,0.960549,0.084430,0.933736,TUMORLU
0.150758,0.337773,0.465584,0.114300,0.948912,0.025479,0.380185,0.543190,0.283103,0.146426,0.316065,0.057118,0.126792,0.287564,0.493280,0.298202,0.150494,0.137413,0.119595,0.270873,0.502152,0.313324,0.055844,0.161080,TUMORLU
0.805117,0.309531,0.864604,0.624135,0.877019,0.418295,0.220546,0.140574,0.919228,0.926262,0.316206,0.877483,0.212260,0.121786,0.927706,0.929229,0.241845,0.878726,0.279446,0.120793,0.953189,0.960978,0.069801,0.934445,TUMORLU
0.462749,0.631210,0.235070,0.029020,0.778935,0.004306,0.682452,0.768627,0.174744,0.124518,0.268801,0.046752,0.178823,0.381987,0.385263,0.220210,0.193954,0.088263,0.453017,0.602176,0.223181,0.118821,0.052141,0.044749,TUMORLU
0.310103,0.106756,0.957288,0.940136,0.724678,0.890750,0.081682,0.052215,0.969119,0.970269,0.323409,0.949654,0.084778,0.045068,0.973441,0.972841,0.222822,0.952542,0.121951,0.049351,0.982513,0.985479,0.075603,0.975354,TUMORLU
0.406782,0.607495,0.227561,0.028989,0.743511,0.004333,0.606391,0.760252,0.134618,0.076079,0.274037,0.025952,0.326410,0.541789,0.249855,0.125518,0.175333,0.041180,0.169887,0.375552,0.377586,0.210430,0.070141,0.092865,TUMORLU
0.257441,0.098843,0.955692,0.933658,0.765943,0.879305,0.081364,0.056691,0.964764,0.966886,0.291615,0.944005,0.046388,0.037453,0.970199,0.968393,0.216680,0.944874,0.133649,0.056346,0.977913,0.981303,0.081762,0.968321,TUMORLU
0.156302,0.362444,0.421898,0.089709,0.946431,0.018032,0.258391,0.444292,0.342043,0.177499,0.280845,0.073117,0.436645,0.600604,0.232780,0.121749,0.311868,0.039596,0.335967,0.517802,0.271860,0.149553,0.062754,0.059544,TUMORLU
0.589160,0.207742,0.915264,0.752192,0.890541,0.588621,0.178749,0.114273,0.929729,0.933403,0.260324,0.888980,0.125157,0.079189,0.944658,0.943032,0.137278,0.901760,0.222352,0.098988,0.959084,0.966215,0.054258,0.943118,TUMORLU
0.254705,0.429852,0.394982,0.205177,0.864228,0.062111,0.463932,0.512733,0.354285,0.210545,0.173998,0.091736,0.066807,0.169994,0.691086,0.522932,0.326062,0.331308,0.083132,0.221001,0.590062,0.393296,0.098255,0.224455,TUMORLU
0.636355,0.232348,0.901196,0.792143,0.829619,0.647666,0.130180,0.093761,0.937259,0.937773,0.281412,0.896076,0.161563,0.096260,0.940758,0.939860,0.218050,0.896451,0.248546,0.101477,0.962951,0.968210,0.077024,0.946432,TUMORLU
0.341570,0.552829,0.257542,0.038621,0.853109,0.006008,0.441498,0.629153,0.186045,0.090999,0.279530,0.031754,0.445674,0.623994,0.198794,0.090717,0.290731,0.027359,0.342332,0.525255,0.259982,0.127033,0.070400,0.048557,TUMORLU
0.445621,0.154344,0.937690,0.856859,0.857452,0.749233,0.090165,0.061391,0.960377,0.961608,0.322034,0.935227,0.101915,0.058320,0.965374,0.965216,0.243645,0.939423,0.125997,0.055526,0.978593,0.982012,0.136850,0.969514,TUMORLU
0.350995,0.546832,0.268976,0.042895,0.841471,0.006839,0.399749,0.591990,0.214827,0.107685,0.289247,0.038842,0.125333,0.273465,0.538222,0.361037,0.252683,0.183845,0.135960,0.302550,0.467680,0.277260,0.060833,0.135464,TUMORLU
0.401295,0.156919,0.928954,0.847516,0.856578,0.734117,0.112133,0.071430,0.958272,0.960549,0.316905,0.933472,0.131175,0.072669,0.958341,0.958057,0.225373,0.927185,0.160953,0.065918,0.975250,0.979106,0.102879,0.964631,TUMORLU
0.224771,0.405053,0.422328,0.108486,0.926312,0.023606,0.401758,0.535560,0.337134,0.227301,0.296380,0.101793,0.427449,0.571929,0.266263,0.140300,0.270809,0.047630,0.275219,0.441517,0.353268,0.207246,0.072618,0.090998,TUMORLU
0.552909,0.201963,0.914668,0.802741,0.861164,0.663795,0.143036,0.094806,0.941590,0.945077,0.295874,0.907998,0.116502,0.074772,0.950564,0.950326,0.258430,0.914060,0.207838,0.089781,0.965605,0.971031,0.060624,0.951128,TUMORLU
0.352545,0.581328,0.227895,0.025214,0.821372,0.003675,0.596346,0.766888,0.118181,0.072161,0.212213,0.024384,0.296725,0.496973,0.303356,0.179859,0.233378,0.066513,0.619559,0.707051,0.166909,0.077416,0.057590,0.026876,TUMORLU
0.514341,0.186938,0.919812,0.861094,0.800508,0.756139,0.065588,0.059244,0.950950,0.950316,0.332531,0.916571,0.171082,0.093772,0.949118,0.950892,0.248688,0.915030,0.176784,0.080306,0.965998,0.971808,0.119981,0.952423,TUMORLU
0.428740,0.608288,0.236540,0.031014,0.825438,0.004619,0.533139,0.700583,0.181273,0.134283,0.216908,0.051159,0.207572,0.343046,0.480743,0.325831,0.227831,0.157059,0.273065,0.418456,0.403385,0.270563,0.064505,0.130942,TUMORLU
0.407253,0.138638,0.944828,0.882872,0.839755,0.792132,0.082837,0.055603,0.963655,0.963308,0.320569,0.938048,0.100180,0.057902,0.966298,0.966911,0.218256,0.942329,0.147949,0.062215,0.975751,0.979532,0.105792,0.965347,TUMORLU
0.161255,0.319181,0.529041,0.282095,0.950688,0.104350,0.299474,0.413112,0.471663,0.365203,0.253993,0.199529,0.205299,0.373636,0.449643,0.273604,0.287012,0.120934,0.329101,0.447192,0.400889,0.267728,0.054900,0.129005,TUMORLU
0.466021,0.183421,0.915269,0.839737,0.834735,0.721645,0.153005,0.101999,0.936733,0.940349,0.330414,0.900269,0.102459,0.073234,0.945852,0.945311,0.218058,0.905593,0.195631,0.091851,0.959149,0.963589,0.127376,0.938764,TUMORLU
0.378685,0.568160,0.254740,0.048903,0.694941,0.008180,0.263816,0.468190,0.321888,0.171527,0.286875,0.070253,0.137666,0.318514,0.460594,0.274669,0.221964,0.121618,0.102343,0.257368,0.538722,0.381362,0.049812,0.214456,TUMORLU
0.361749,0.119336,0.954161,0.924725,0.763269,0.863644,0.077525,0.053513,0.966573,0.967175,0.302343,0.944486,0.090320,0.050257,0.970730,0.969737,0.240546,0.947191,0.147683,0.057297,0.980886,0.983999,0.122253,0.972859,TUMORLU
0.304231,0.530285,0.267556,0.041936,0.812706,0.006726,0.606494,0.637615,0.247354,0.129571,0.138651,0.049063,0.587758,0.749164,0.106839,0.047973,0.231602,0.012879,0.579740,0.709071,0.150632,0.072879,0.062950,0.025057,TUMORLU
0.387322,0.150586,0.933079,0.866214,0.836780,0.764525,0.111583,0.078957,0.949395,0.952807,0.289706,0.920677,0.138025,0.080017,0.950288,0.947821,0.212562,0.909829,0.207472,0.085914,0.966931,0.972170,0.090618,0.953026,TUMORLU
0.465844,0.599579,0.246262,0.037690,0.696189,0.005851,0.663754,0.454444,0.467397,0.282314,0.009729,0.137578,0.629296,0.763770,0.113620,0.047794,0.220931,0.012836,0.304285,0.476048,0.312512,0.172444,0.036095,0.071476,TUMORLU
0.619631,0.218158,0.907725,0.769335,0.866019,0.613619,0.146089,0.104163,0.932921,0.936137,0.304484,0.893427,0.094434,0.072756,0.943026,0.940967,0.237290,0.898296,0.245404,0.102960,0.960206,0.966011,0.087073,0.942778,TUMORLU
0.433784,0.587872,0.242155,0.034640,0.722847,0.005286,0.750100,0.505068,0.411957,0.237993,0.035498,0.108442,0.560705,0.731796,0.123399,0.056252,0.239746,0.015471,0.528994,0.685371,0.128952,0.035042,0.052859,0.011098,TUMORLU
0.697785,0.247916,0.898155,0.734082,0.876482,0.562794,0.159867,0.114139,0.924531,0.926379,0.313761,0.877656,0.145626,0.100374,0.928580,0.925442,0.229598,0.872441,0.308868,0.129290,0.952357,0.960072,0.107732,0.932951,TUMORLU
0.305337,0.462367,0.408295,0.255457,0.909952,0.088526,0.370183,0.492425,0.402317,0.305393,0.287895,0.153868,0.329253,0.462321,0.406778,0.281955,0.249981,0.126407,0.503668,0.585564,0.306037,0.205205,0.068061,0.089819,TUMORLU
0.456618,0.156455,0.934633,0.856960,0.850593,0.749398,0.104175,0.074281,0.952027,0.954218,0.337918,0.922999,0.079536,0.057512,0.958171,0.956174,0.225787,0.923979,0.202335,0.082516,0.971184,0.976062,0.100614,0.959530,TUMORLU
0.275523,0.473374,0.330809,0.058744,0.902335,0.010226,0.454925,0.622771,0.221667,0.137067,0.280105,0.052582,0.584699,0.709779,0.153731,0.077111,0.243182,0.022437,0.165177,0.369947,0.381722,0.214441,0.056690,0.095240,TUMORLU
0.366729,0.129973,0.947316,0.898695,0.818211,0.818807,0.098806,0.058413,0.968905,0.970833,0.329707,0.950600,0.070636,0.042936,0.972904,0.972032,0.206168,0.951146,0.125399,0.048429,0.984182,0.987040,0.071517,0.977989,TUMORLU
0.319691,0.483558,0.385253,0.168382,0.906622,0.045473,0.440321,0.576936,0.286210,0.167505,0.301410,0.067838,0.213077,0.391480,0.408650,0.230788,0.289788,0.094419,0.270916,0.428321,0.378134,0.222431,0.069114,0.100044,TUMORLU
0.899801,0.312502,0.873934,0.722394,0.839784,0.546429,0.225597,0.149290,0.910439,0.916931,0.295457,0.862529,0.142289,0.100863,0.926518,0.923738,0.226192,0.869630,0.330836,0.138366,0.947634,0.954754,0.078518,0.924189,TUMORLU
0.303226,0.535017,0.257054,0.033246,0.874938,0.005022,0.484960,0.679329,0.161117,0.083356,0.289548,0.028774,0.547705,0.711698,0.140606,0.063049,0.280211,0.017660,0.404539,0.574388,0.228832,0.109878,0.051513,0.040670,TUMORLU
0.444235,0.164446,0.928102,0.859787,0.837380,0.754002,0.120791,0.080141,0.953830,0.957123,0.314311,0.927798,0.086954,0.060938,0.956132,0.954423,0.227645,0.921002,0.187457,0.078742,0.970851,0.974866,0.125542,0.957530,TUMORLU
0.183165,0.369647,0.441123,0.096756,0.915222,0.020048,0.303414,0.412125,0.465873,0.345476,0.232105,0.184103,0.305967,0.474455,0.342871,0.188393,0.311121,0.070957,0.372698,0.516639,0.300090,0.165371,0.045868,0.067710,TUMORLU
0.621926,0.227480,0.901570,0.802328,0.837211,0.663163,0.158828,0.106999,0.934416,0.938307,0.299193,0.896952,0.110701,0.080027,0.940865,0.939979,0.240669,0.896639,0.215732,0.097840,0.959567,0.965579,0.130201,0.942063,TUMORLU
0.347306,0.575778,0.229962,0.023831,0.837531,0.003493,0.531052,0.696507,0.178147,0.101427,0.285440,0.036620,0.228678,0.447497,0.309287,0.155231,0.231968,0.054470,0.113032,0.299222,0.455063,0.274527,0.051813,0.133602,TUMORLU
0.329329,0.122870,0.947597,0.910305,0.814804,0.838657,0.111139,0.070548,0.956810,0.958725,0.301755,0.930443,0.080770,0.053477,0.964496,0.964474,0.210587,0.938150,0.151512,0.064155,0.974456,0.978254,0.072255,0.963202,TUMORLU
0.328410,0.542802,0.263470,0.030382,0.855748,0.004511,0.401237,0.554037,0.287451,0.165433,0.251475,0.066906,0.374804,0.596605,0.199266,0.076456,0.343024,0.022222,0.452836,0.630076,0.181068,0.081493,0.058567,0.028519,TUMORLU
0.516618,0.176391,0.929552,0.824267,0.867142,0.697162,0.118991,0.080369,0.952399,0.956203,0.291320,0.926276,0.096790,0.063383,0.954798,0.952940,0.217678,0.918487,0.164553,0.073172,0.969588,0.974289,0.060067,0.956565,TUMORLU
0.326268,0.557733,0.225898,0.025508,0.783276,0.003692,0.573870,0.708920,0.154355,0.071867,0.278715,0.024185,0.149621,0.347989,0.410004,0.198480,0.268177,0.076308,0.528403,0.693868,0.132775,0.045209,0.063751,0.014654,TUMORLU
0.725400,0.257978,0.892737,0.756374,0.847620,0.594688,0.141373,0.098037,0.936482,0.940245,0.285402,0.900111,0.153600,0.095054,0.936794,0.934757,0.216548,0.887927,0.198604,0.093204,0.958121,0.964445,0.070690,0.940182,TUMORLU
0.327639,0.500078,0.337667,0.080373,0.864749,0.015490,0.276522,0.428364,0.419165,0.298310,0.259924,0.148774,0.174960,0.296833,0.534183,0.318150,0.280014,0.151570,0.179415,0.310798,0.490295,0.304425,0.081488,0.154588,TUMORLU
0.537738,0.191405,0.919613,0.814568,0.865205,0.682026,0.131765,0.095791,0.937413,0.940073,0.315443,0.899816,0.099831,0.074830,0.944536,0.941028,0.242813,0.898392,0.241260,0.101657,0.962022,0.967924,0.119191,0.945957,TUMORLU
0.256220,0.452930,0.349486,0.052557,0.896968,0.008857,0.378346,0.549519,0.280873,0.160822,0.252081,0.064424,0.260938,0.462891,0.319741,0.159012,0.232943,0.056262,0.266491,0.447277,0.333502,0.187623,0.058342,0.079768,TUMORLU
0.598278,0.219701,0.906445,0.754428,0.879053,0.591863,0.181308,0.116259,0.933010,0.938511,0.315022,0.897291,0.114164,0.075839,0.941862,0.938741,0.148186,0.894558,0.187845,0.088921,0.959460,0.965715,0.085178,0.942288,TUMORLU
0.271083,0.470149,0.334259,0.051671,0.891717,0.008666,0.323680,0.480254,0.341563,0.188129,0.247787,0.079105,0.166987,0.345032,0.436714,0.237969,0.178816,0.098626,0.093705,0.243503,0.536660,0.338780,0.042869,0.180272,TUMORLU
0.599432,0.214205,0.915850,0.784772,0.871923,0.636565,0.192182,0.120316,0.932395,0.937474,0.318586,0.895596,0.108057,0.073480,0.945332,0.942040,0.154640,0.900091,0.253183,0.105015,0.960492,0.966929,0.061362,0.944304,TUMORLU
0.363280,0.518481,0.336151,0.112638,0.874117,0.024928,0.417386,0.579101,0.267647,0.159730,0.289317,0.063820,0.160044,0.279575,0.562426,0.392662,0.263236,0.209482,0.312418,0.454382,0.361353,0.211114,0.087579,0.093268,TUMORLU
0.278734,0.099398,0.960663,0.942173,0.731938,0.894363,0.074681,0.051706,0.967326,0.968087,0.308349,0.946012,0.067695,0.043292,0.973056,0.973315,0.197976,0.953361,0.124770,0.049558,0.983282,0.986192,0.080643,0.976557,TUMORLU
0.369173,0.555516,0.278222,0.068128,0.880958,0.012431,0.505365,0.646451,0.222859,0.137960,0.289231,0.053376,0.104387,0.294770,0.468253,0.262401,0.213087,0.113686,0.508503,0.628845,0.221382,0.126021,0.060114,0.048097,TUMORLU
0.356235,0.125804,0.948881,0.916405,0.776630,0.849182,0.096148,0.064636,0.960735,0.962946,0.308414,0.937447,0.060541,0.046135,0.963786,0.962323,0.184686,0.934466,0.158299,0.066456,0.974386,0.978465,0.041681,0.963556,TUMORLU
0.286924,0.498942,0.311080,0.039916,0.897962,0.006303,0.481747,0.625419,0.248818,0.154365,0.253096,0.061279,0.074150,0.233601,0.556524,0.336611,0.204959,0.165033,0.273124,0.459605,0.322861,0.183701,0.055521,0.077597,TUMORLU
0.342853,0.130255,0.944548,0.911617,0.789263,0.840917,0.128931,0.079204,0.955276,0.958505,0.304867,0.930081,0.056457,0.045712,0.962541,0.960161,0.196808,0.930769,0.155545,0.068087,0.972954,0.977052,0.109273,0.961188,TUMORLU
0.253779,0.480207,0.312990,0.051019,0.830926,0.008515,0.414910,0.588265,0.237233,0.115647,0.309597,0.042391,0.475759,0.620723,0.241573,0.120957,0.323820,0.039361,0.456008,0.578124,0.264066,0.152602,0.061295,0.061116,TUMORLU
0.593238,0.224813,0.902680,0.812091,0.813593,0.678188,0.148229,0.105632,0.930403,0.933474,0.285921,0.889113,0.141799,0.094477,0.934324,0.932778,0.197021,0.884617,0.254656,0.109976,0.955601,0.961971,0.077612,0.936086,TUMORLU
0.370260,0.576122,0.250571,0.046450,0.796256,0.007570,0.343579,0.576894,0.227499,0.118224,0.348527,0.043579,0.374410,0.529268,0.305192,0.144446,0.345270,0.049584,0.462142,0.606985,0.225411,0.116260,0.072286,0.043562,TUMORLU
0.503863,0.191006,0.921248,0.833179,0.829093,0.711216,0.153999,0.100124,0.940949,0.943663,0.313732,0.905689,0.157388,0.093871,0.942914,0.943482,0.200716,0.902527,0.238409,0.098748,0.965932,0.971463,0.115343,0.951848,TUMORLU
0.188473,0.420894,0.349628,0.048272,0.947916,0.007937,0.375164,0.538042,0.277661,0.133520,0.258459,0.050887,0.229036,0.448075,0.315544,0.144407,0.357202,0.049496,0.586894,0.727225,0.130703,0.057783,0.084143,0.019255,TUMORLU
0.688247,0.238130,0.905754,0.766478,0.851934,0.609420,0.110266,0.085068,0.937443,0.938469,0.281170,0.897215,0.161515,0.094652,0.943153,0.943855,0.199092,0.903154,0.229379,0.098600,0.959243,0.964795,0.059851,0.940763,TUMORLU
0.249088,0.484357,0.292158,0.033675,0.905604,0.005108,0.577023,0.720521,0.151254,0.073382,0.260626,0.024772,0.469677,0.669446,0.152916,0.057156,0.282003,0.015759,0.628551,0.749541,0.117321,0.040890,0.061080,0.013136,TUMORLU
0.730618,0.278867,0.881206,0.773559,0.825048,0.619862,0.237481,0.141025,0.921962,0.927351,0.329311,0.879245,0.169036,0.103188,0.934519,0.935042,0.249812,0.888391,0.216818,0.101015,0.955141,0.961890,0.048931,0.935953,TUMORLU
0.298812,0.520233,0.275757,0.034205,0.844629,0.005216,0.479492,0.647334,0.196751,0.110167,0.224243,0.040117,0.142091,0.320114,0.459375,0.277349,0.178640,0.123385,0.693305,0.762375,0.133179,0.068499,0.053223,0.023352,TUMORLU
0.215898,0.079271,0.966539,0.953742,0.729708,0.915028,0.051682,0.033935,0.978667,0.979425,0.275189,0.965024,0.083126,0.038564,0.977940,0.976837,0.062081,0.959450,0.062104,0.029768,0.985972,0.987460,0.066697,0.978699,TUMORLU
0.306764,0.517638,0.288227,0.044658,0.833743,0.007236,0.574938,0.692319,0.207987,0.139006,0.180416,0.053626,0.146976,0.294759,0.513919,0.335709,0.278698,0.164429,0.298373,0.472993,0.324041,0.183651,0.082228,0.077591,TUMORLU
0.478943,0.166536,0.931674,0.890816,0.767650,0.805469,0.093411,0.068730,0.953183,0.955648,0.295795,0.925365,0.096503,0.063855,0.956436,0.957044,0.219793,0.925465,0.173953,0.077354,0.969476,0.974784,0.067743,0.957392,TUMORLU
0.410575,0.608985,0.224890,0.027532,0.812470,0.004061,0.486058,0.634482,0.224918,0.133417,0.214354,0.051055,0.538396,0.691452,0.157430,0.072019,0.246105,0.020684,0.286606,0.484410,0.286198,0.153387,0.059988,0.061502,TUMORLU
0.576932,0.194870,0.922447,0.843342,0.827653,0.727411,0.119216,0.085971,0.940531,0.943941,0.324359,0.906133,0.081299,0.064523,0.948317,0.946997,0.221474,0.908434,0.192448,0.090255,0.960153,0.965928,0.073217,0.942641,TUMORLU
0.417430,0.611301,0.225311,0.036015,0.804464,0.005543,0.524671,0.694978,0.159634,0.092219,0.248674,0.032337,0.132193,0.284560,0.526569,0.365405,0.201338,0.187249,0.175839,0.355209,0.414270,0.243803,0.042641,0.113354,TUMORLU
0.621258,0.219213,0.909317,0.800520,0.852192,0.660402,0.175179,0.108138,0.938624,0.943510,0.312603,0.905435,0.085853,0.062897,0.951607,0.949384,0.218704,0.912468,0.196425,0.085193,0.965145,0.970396,0.066614,0.950069,TUMORLU
0.508645,0.686957,0.170465,0.022677,0.677656,0.003243,0.657009,0.782104,0.121012,0.078746,0.230988,0.026908,0.342856,0.543397,0.254297,0.137350,0.157252,0.046305,0.265227,0.456771,0.316238,0.164599,0.053049,0.067299,TUMORLU
0.480588,0.159127,0.939196,0.892046,0.783738,0.807545,0.116344,0.074820,0.957409,0.961756,0.273760,0.935474,0.078642,0.054922,0.959754,0.959878,0.191310,0.930291,0.143058,0.063808,0.973697,0.977897,0.040438,0.962604,TUMORLU
